"id","parent_id","root_id"
"9584","581","8"
"9588","6040","8"
"9589","1000","8"
"9590","2393","8"
"9592","3668","8"
"9593","1000","8"
"9594","2349","8"
"9595","6","6"
"9598","2515","8"
"9600","1000","8"
"9602","1000","8"
"9603","1000","8"
"9604","6095","8"
"9605","8411","8"
"9606","16848","8"
"9607","6095","8"
"9609","1556","8"
"9610","6067","8"
"9611","5091","8"
"9612","14219","8"
"9613","3369","8"
"9615","823","8"
"9617","6103","8"
"9618","220","8"
"9620","332","8"
"9621","961","8"
"9624","514","8"
"9632","1189","8"
"9633","4262","8"
"9634","10158","8"
"9637","424","8"
"9636","24","6"
"16950","1000","8"
"16256","1000","8"
"9640","1000","8"
"9641","254","8"
"14484","6614","8"
"18116","18321","8"
"9644","6001","8"
"9646","3684","8"
"9647","2795","8"
"9650","6124","8"
"9651","1000","8"
"9652","1189","8"
"9653","1192","8"
"9654","1605","8"
"9655","1000","8"
"9657","1000","8"
"9659","1000","8"
"16280","1000","8"
"9663","1000","8"
"9665","1000","8"
"14249","1000","8"
"16557","1000","8"
"9671","18744","8"
"14274","712","8"
"9676","1721","8"
"16206","1000","8"
"14121","2389","8"
"9683","16059","8"
"9684","16126","8"
"9686","6022","8"
"9687","1000","8"
"9688","1000","8"
"9689","3527","8"
"9690","6165","8"
"10028","74","8"
"9694","18320","8"
"9696","1000","8"
"9697","6037","8"
"9700","1000","8"
"9703","1000","8"
"16728","1000","8"
"10829","6149","8"
"9707","220","8"
"9708","220","8"
"9709","3732","8"
"9710","3675","8"
"9711","3665","8"
"9712","1000","8"
"9714","6091","8"
"9715","349","8"
"9716","1000","8"
"9717","1000","8"
"9719","6253","8"
"9720","6240","8"
"9721","1000","8"
"9722","1000","8"
"9724","1000","8"
"9726","409","8"
"9727","2985","8"
"9728","1079","6"
"9729","1000","8"
"9731","1000","8"
"9732","2724","8"
"9737","3717","8"
"9738","1000","8"
"9739","7021","8"
"9740","15902","8"
"9741","1000","8"
"9744","1000","8"
"9746","1000","8"
"16658","10083","8"
"9749","18319","8"
"16544","451","8"
"9753","6075","8"
"9754","2382","8"
"9755","1000","8"
"9756","2137","8"
"10059","2084","8"
"9758","1887","8"
"9759","2134","8"
"9761","2020","8"
"9762","6787","8"
"16545","1000","8"
"9765","6040","8"
"9766","1000","8"
"16727","1000","8"
"9768","1000","8"
"17395","8611","8"
"9770","1000","8"
"9772","382","8"
"9773","3705","8"
"9775","11715","8"
"9776","1000","8"
"9777","1000","8"
"16758","2272","8"
"9779","6347","9"
"9780","3228","8"
"16571","65","8"
"9785","6401","8"
"9786","6321","8"
"9787","1000","8"
"9788","1000","8"
"9789","1000","8"
"9790","1000","8"
"9791","1000","8"
"9792","3425","8"
"9794","1000","8"
"9795","1000","8"
"9796","1000","8"
"9797","4377","8"
"9798","1000","8"
"9799","1000","8"
"9800","1000","8"
"9804","1000","8"
"9807","3422","8"
"9881","1000","8"
"9822","392","8"
"9823","7569","8"
"9824","1000","8"
"9825","6222","8"
"9826","10081","8"
"9827","254","8"
"9828","3344","8"
"10589","3670","8"
"9830","3711","8"
"9831","1000","8"
"16657","7350","8"
"11160","8781","8"
"9834","1000","8"
"9836","186","8"
"9838","1719","8"
"9840","12658","8"
"16271","1000","8"
"10987","3816","8"
"9843","3425","8"
"9844","1000","8"
"14554","6031","8"
"9846","3425","8"
"9847","6308","8"
"9848","6987","8"
"18610","1293","8"
"9850","1284","8"
"9851","6223","8"
"9853","3710","8"
"14292","3096","8"
"9855","1000","8"
"11233","3588","8"
"9857","1000","8"
"9858","4427","8"
"9859","5997","8"
"9860","17223","8"
"9861","1414","8"
"9862","1000","8"
"9863","1000","8"
"9864","1000","8"
"9865","1000","8"
"9866","334","8"
"9868","4531","8"
"9869","1000","8"
"9870","2060","8"
"9871","1000","8"
"9872","3665","8"
"9873","332","8"
"9874","332","8"
"14350","1000","8"
"9876","3698","8"
"10402","3421","8"
"9879","1000","8"
"16726","15902","8"
"9882","15902","8"
"9887","1000","8"
"9888","1000","8"
"9889","1000","8"
"9890","1701","8"
"13883","1000","8"
"13882","19179","8"
"13881","6015","8"
"13878","1000","8"
"13879","349","8"
"9897","1000","8"
"9899","5631","8"
"9900","8162","8"
"9901","6084","8"
"18321","6192","8"
"9904","2052","8"
"9905","1000","8"
"9907","1728","8"
"9908","1000","8"
"9909","1000","8"
"9910","6091","8"
"9911","1000","8"
"9912","6015","8"
"9918","1000","8"
"9919","1000","8"
"9920","343","8"
"9921","3710","8"
"9922","1000","8"
"11627","426","8"
"14214","1000","8"
"9927","1000","8"
"9928","6091","8"
"9929","2798","8"
"9930","108","8"
"9932","3283","8"
"18319","6129","8"
"13448","1000","8"
"14235","1000","8"
"18322","5","5"
"9938","1357","8"
"17458","17346","8"
"9940","5301","8"
"9942","6032","8"
"9943","1000","8"
"9946","1000","8"
"15692","1000","8"
"14109","588","8"
"16549","6165","8"
"9954","1000","8"
"9955","3722","8"
"14281","1556","8"
"9957","3447","8"
"9958","3670","8"
"9959","1998","8"
"9960","1858","8"
"9961","6162","8"
"9962","3036","8"
"16725","3674","8"
"9965","1000","8"
"9966","18315","8"
"9967","1000","8"
"9968","6321","8"
"9969","1313","8"
"9970","1000","8"
"9971","1000","8"
"9972","1000","8"
"9973","8742","8"
"9974","1000","8"
"9979","1000","8"
"9980","3819","8"
"9981","1000","8"
"9982","1000","8"
"9983","1000","8"
"9986","1000","8"
"9987","18315","8"
"9988","693","8"
"14266","1000","8"
"14267","1000","8"
"10604","1000","8"
"9995","1000","8"
"14275","15004","8"
"9997","1000","8"
"9998","1000","8"
"9999","6023","8"
"10000","6165","8"
"10001","1000","8"
"10005","6105","8"
"10006","8271","8"
"10007","3710","8"
"14390","1937","8"
"17063","3036","8"
"14286","6086","8"
"14270","429","8"
"10012","1254","8"
"14263","1000","8"
"16268","1000","8"
"10015","18315","8"
"10017","415","8"
"10018","1000","8"
"10019","1000","8"
"14247","6147","8"
"10918","1000","8"
"10024","2964","8"
"10025","1000","8"
"10026","1223","8"
"10192","1472","8"
"10234","1000","8"
"10032","8","8"
"10033","74","8"
"16272","1000","8"
"10035","6243","8"
"14119","1000","8"
"10037","5913","8"
"10038","4595","8"
"10236","6162","8"
"10185","332","8"
"18313","16144","8"
"10044","10160","8"
"10160","3669","8"
"10046","511","8"
"10047","2145","8"
"10048","1688","8"
"10049","2515","8"
"10051","1296","8"
"15060","1000","8"
"10053","1227","8"
"10054","6100","8"
"10055","6318","8"
"10056","3957","8"
"10057","2051","8"
"10058","2051","8"
"18324","628","8"
"10061","387","8"
"10062","387","8"
"10064","6091","8"
"10065","3684","8"
"10066","1131","9"
"10067","1131","9"
"10068","3796","8"
"18435","1000","8"
"10070","346","8"
"10071","3809","8"
"10074","2066","8"
"10075","3722","8"
"10076","74","8"
"10077","74","8"
"10078","74","8"
"10079","74","8"
"10080","74","8"
"10081","74","8"
"10082","74","8"
"10083","74","8"
"10084","74","8"
"10085","11078","8"
"10086","18319","8"
"10087","18319","8"
"10088","11078","8"
"10089","6105","8"
"10090","3681","8"
"10091","1000","8"
"10092","6240","8"
"18533","720","8"
"10094","3669","8"
"10095","10094","8"
"10096","10094","8"
"10097","10082","8"
"10098","6229","8"
"10099","392","8"
"10100","3671","8"
"10101","3737","8"
"10102","17346","8"
"10103","17909","8"
"10104","10094","8"
"10105","35","1"
"10106","28","1"
"10107","1","1"
"10460","6113","8"
"10109","8100","8"
"10111","2155","8"
"10459","1312","8"
"10112","4529","8"
"10113","1496","8"
"10114","1892","8"
"10115","10094","8"
"10116","1496","8"
"10117","2145","8"
"10118","8131","8"
"10120","1291","8"
"10121","2279","8"
"10122","3786","8"
"10123","2964","8"
"10124","8498","8"
"10125","1000","8"
"10126","1455","8"
"10127","534","8"
"10128","581","8"
"10129","514","8"
"10130","1293","8"
"10131","6240","8"
"10133","392","8"
"10134","2154","8"
"10135","6321","8"
"10136","658","8"
"10137","1687","8"
"10138","1189","8"
"10139","511","8"
"10140","1000","8"
"10142","519","8"
"10143","387","8"
"10144","1897","8"
"10145","6128","8"
"10146","1700","8"
"10147","6321","8"
"10148","6321","8"
"10149","1160","8"
"10150","1197","8"
"10151","8797","8"
"10153","2155","8"
"10154","1228","8"
"10155","5789","8"
"14122","902","8"
"10157","6828","8"
"10158","6098","8"
"10159","1296","8"
"10163","2132","8"
"10164","1299","8"
"10165","1000","8"
"16652","953","8"
"10169","3786","8"
"10170","6128","8"
"10195","1496","8"
"10172","1174","8"
"10177","586","8"
"10178","387","8"
"10179","695","8"
"10180","2145","8"
"10235","1174","8"
"10182","1700","8"
"10183","279","8"
"10184","279","8"
"10187","332","8"
"10190","10189","8"
"10191","10161","8"
"10194","1556","8"
"10199","1360","8"
"10200","1360","8"
"10201","2145","8"
"10202","1721","8"
"10203","6186","8"
"10205","2677","8"
"10206","6294","8"
"14796","1000","8"
"10211","3766","8"
"10214","10213","9"
"10215","10213","9"
"10216","10213","9"
"10217","10213","9"
"10218","10213","9"
"10219","10213","9"
"10220","10213","9"
"10221","10213","9"
"10222","10213","9"
"10223","10213","9"
"10224","10213","9"
"10225","10213","9"
"10226","10213","9"
"10227","10213","9"
"10228","10213","9"
"10230","1189","8"
"10231","6098","8"
"10233","6148","8"
"10238","6433","8"
"10239","1687","8"
"10240","7588","8"
"10241","961","8"
"10242","961","8"
"10243","695","8"
"10245","6148","8"
"16746","1000","8"
"10248","1000","8"
"10249","17346","8"
"10251","1000","8"
"10252","18705","8"
"10254","3796","8"
"10255","1000","8"
"10258","409","8"
"10259","2155","8"
"10260","8582","8"
"10261","6109","8"
"10262","2155","8"
"10263","852","8"
"10264","387","8"
"10265","6274","8"
"10266","2145","8"
"10267","2964","8"
"10268","3799","8"
"10269","6098","8"
"10270","10467","8"
"10271","1228","8"
"10697","6001","8"
"10273","6110","8"
"10274","2145","8"
"10276","6075","8"
"10277","3714","8"
"16650","1000","8"
"10279","3674","8"
"10280","462","8"
"10281","4","4"
"10282","4","4"
"10288","3692","8"
"10291","1000","8"
"10296","14855","8"
"10297","340","8"
"10298","1455","8"
"10299","6162","8"
"10300","1841","8"
"10301","2155","8"
"10302","10082","8"
"10303","10082","8"
"10304","627","8"
"10305","1000","8"
"10306","2084","8"
"10307","6110","8"
"10308","1262","8"
"10309","6162","8"
"10310","387","8"
"10311","2155","8"
"10312","4685","8"
"10314","387","8"
"10315","10094","8"
"12059","2146","8"
"11672","5164","8"
"10318","6162","8"
"10319","10306","8"
"10320","1687","8"
"10322","6137","8"
"10324","7629","8"
"10325","581","8"
"10327","15902","8"
"10328","429","8"
"10329","9250","8"
"10330","1472","8"
"10331","392","8"
"10332","3711","8"
"11619","6037","8"
"10334","1196","8"
"10335","6150","8"
"10336","372","8"
"10337","1000","8"
"10338","11571","8"
"10339","1841","8"
"10341","279","8"
"16587","1000","8"
"10343","2155","8"
"10344","6192","8"
"10345","2771","8"
"10346","6026","8"
"10347","5340","8"
"10348","3725","8"
"10349","2272","8"
"10350","2702","8"
"10351","6665","8"
"10352","10084","8"
"10353","429","8"
"10354","11337","8"
"10355","2279","8"
"10357","1196","8"
"10358","535","8"
"10359","1261","8"
"10360","10079","8"
"10361","961","8"
"10362","6186","8"
"10363","10094","8"
"10364","1496","8"
"10365","534","8"
"10366","2155","8"
"10367","9153","8"
"10368","1000","8"
"10369","2155","8"
"10371","6100","8"
"10373","5913","8"
"10375","514","8"
"10376","6679","8"
"10377","2066","8"
"10378","2217","8"
"10379","4391","8"
"10380","581","8"
"10381","1312","8"
"10383","6032","8"
"10384","1000","8"
"11608","6098","8"
"10387","3671","8"
"10388","1383","8"
"10390","3524","8"
"14197","1000","8"
"10392","3710","8"
"10394","3671","8"
"10395","279","8"
"10396","7281","8"
"10397","10094","8"
"10400","1245","8"
"10401","695","8"
"10403","1000","8"
"10404","10082","8"
"10406","8436","8"
"10407","6681","8"
"10408","1000","8"
"10409","1000","8"
"10411","372","8"
"10412","1845","8"
"10413","783","8"
"10414","1000","8"
"10415","6227","8"
"10417","279","8"
"16249","1000","8"
"10420","12906","8"
"10422","3848","8"
"10423","1701","8"
"10424","581","8"
"10425","3921","8"
"10426","3090","8"
"10427","6038","8"
"10428","1000","8"
"10429","1712","8"
"10430","1000","8"
"10434","6240","8"
"10435","961","8"
"10438","6321","8"
"10439","1000","8"
"10440","11330","8"
"16586","6162","8"
"16743","4620","8"
"10445","2155","8"
"10446","16052","8"
"19346","372","8"
"10448","1000","8"
"17382","1000","8"
"16559","1000","8"
"10451","462","8"
"14705","783","8"
"10455","3036","8"
"10456","1000","8"
"10458","3062","8"
"10461","9","9"
"10462","6165","8"
"10463","1000","8"
"10464","2","2"
"10465","1000","8"
"10466","1174","8"
"10467","738","8"
"10468","961","8"
"16210","1193","8"
"10472","3423","8"
"10473","6096","8"
"10474","3786","8"
"19313","10534","8"
"16191","1000","8"
"10477","6054","8"
"10478","1000","8"
"10479","1000","8"
"10480","1000","8"
"10482","6025","8"
"10483","6067","8"
"10484","1000","8"
"10485","6069","8"
"10486","395","8"
"10487","6165","8"
"16737","1000","8"
"10489","15650","8"
"14271","233","8"
"10493","5488","8"
"10494","3678","8"
"10495","581","8"
"10497","1000","8"
"16649","1000","8"
"10499","10600","8"
"10501","3957","8"
"16576","268","8"
"10503","7412","8"
"14258","1000","8"
"16231","1000","8"
"10507","1000","8"
"11636","1000","8"
"10511","1313","8"
"16307","1000","8"
"10513","1004","8"
"10514","2779","8"
"10516","1000","8"
"10519","1000","8"
"10520","1000","8"
"10521","1556","8"
"10523","18713","8"
"10524","5045","8"
"10525","6066","8"
"10526","5345","8"
"16648","1000","8"
"10528","819","8"
"10529","1000","8"
"10531","1458","8"
"10532","6104","8"
"10533","6092","8"
"10534","3931","8"
"10535","1691","8"
"10536","12830","8"
"10537","1000","8"
"10538","6143","8"
"10540","18315","8"
"10541","8895","8"
"10542","6126","8"
"10544","3931","8"
"10545","3790","8"
"10546","1545","8"
"10548","6088","8"
"11194","10434","8"
"10552","254","8"
"10553","1654","8"
"10554","1000","8"
"14112","1000","8"
"16209","1295","8"
"10557","1000","8"
"10559","19328","8"
"10560","1000","8"
"10564","4896","8"
"10565","1004","8"
"10566","6098","8"
"10567","1395","8"
"10568","626","8"
"10569","5905","8"
"10571","3722","8"
"10574","19434","8"
"10575","1000","8"
"10576","319","8"
"10577","1000","8"
"10578","2137","8"
"10579","2060","8"
"10580","3441","8"
"10581","1000","8"
"10582","12591","8"
"10583","1000","8"
"16197","1000","8"
"10587","1000","8"
"10588","6189","8"
"13902","2535","8"
"10591","1000","8"
"16205","1000","8"
"10594","4977","8"
"10595","1000","8"
"10596","11306","8"
"10597","1131","9"
"10598","4050","8"
"10599","6227","8"
"10600","3711","8"
"10601","1000","8"
"10602","2646","8"
"10603","8432","8"
"10605","6098","8"
"10606","1000","8"
"10607","740","8"
"10608","1000","8"
"10609","6401","8"
"10610","10482","8"
"10611","1000","8"
"10612","6034","8"
"10613","1000","8"
"10614","1357","8"
"10615","1357","8"
"18412","3671","8"
"10617","5494","8"
"10618","3711","8"
"10619","1495","8"
"16237","1000","8"
"10622","4371","8"
"10623","4379","8"
"10624","1000","8"
"10625","3931","8"
"10626","4050","8"
"10627","6362","8"
"10628","2646","8"
"10629","1000","8"
"10630","1000","8"
"10631","6318","8"
"10632","6091","8"
"10633","1698","8"
"10634","3425","8"
"10635","6098","8"
"10636","4397","8"
"10638","1464","8"
"10639","6140","8"
"10640","1000","8"
"10641","6876","8"
"10642","3837","8"
"18670","1196","8"
"10645","10035","8"
"10646","3758","8"
"10647","6095","8"
"10648","1000","8"
"10649","2673","8"
"10650","2452","8"
"19051","1691","8"
"10652","1000","8"
"10653","1000","8"
"10654","1332","8"
"10655","6111","8"
"10656","3671","8"
"10657","6095","8"
"10658","1433","8"
"10659","3851","8"
"10661","1000","8"
"10662","6299","8"
"10663","1000","8"
"10664","11503","8"
"10665","1000","8"
"10666","1000","8"
"10667","7281","8"
"10668","3727","8"
"10669","1774","8"
"14080","1927","8"
"10671","6100","8"
"10672","1679","8"
"10673","13615","8"
"10674","3722","8"
"10675","5136","8"
"10676","1000","8"
"10677","612","8"
"10678","6081","8"
"10679","2824","8"
"10681","2116","8"
"10682","434","8"
"10683","13904","8"
"10684","1000","8"
"10685","9005","8"
"10686","414","8"
"10687","1000","8"
"10688","1000","8"
"10689","1000","8"
"14245","1000","8"
"10691","6728","8"
"10692","1000","8"
"10693","10082","8"
"16575","1000","8"
"10695","270","8"
"10696","10188","8"
"10698","1000","8"
"10699","1000","8"
"10701","1605","8"
"10702","1000","8"
"10703","12727","8"
"10704","1000","8"
"10705","1691","8"
"10706","1605","8"
"10707","1312","8"
"10708","1312","8"
"10709","2626","8"
"10710","5385","8"
"10711","8461","8"
"10712","268","8"
"10713","2135","8"
"10715","1227","8"
"10716","3424","8"
"10717","511","8"
"10719","1000","8"
"10720","6321","8"
"10721","6098","8"
"10723","1000","8"
"10724","612","8"
"10725","567","8"
"10726","1000","8"
"10727","5012","8"
"10728","451","8"
"10729","3766","8"
"10730","6037","8"
"10732","3352","8"
"10733","5160","8"
"10735","1000","8"
"10736","961","8"
"15724","2646","8"
"10738","4769","8"
"10739","395","8"
"10740","2233","8"
"10742","3928","8"
"10743","6031","8"
"10744","3684","8"
"10745","1000","8"
"10746","6706","8"
"10747","1000","8"
"16281","1000","8"
"10751","1000","8"
"10752","1000","8"
"10753","6149","8"
"10754","6265","8"
"10755","1000","8"
"10756","1000","8"
"10758","10668","8"
"10759","5457","8"
"10760","2505","8"
"10761","1000","8"
"10762","3704","8"
"10763","1000","8"
"10764","1000","8"
"16291","9","9"
"10766","6240","8"
"10767","461","8"
"10768","8527","8"
"18320","3674","8"
"14548","1295","8"
"10771","1000","8"
"10772","1508","8"
"10773","497","8"
"10774","1000","8"
"10775","236","8"
"10776","3700","8"
"10777","13721","8"
"10778","1000","8"
"10779","387","8"
"10780","3062","8"
"14116","3725","8"
"16529","1000","8"
"14547","1000","8"
"10784","694","8"
"10785","1000","8"
"10786","1000","8"
"11609","1000","8"
"10788","1261","8"
"10789","1000","8"
"10790","1000","8"
"10791","393","8"
"10792","1000","8"
"10793","1000","8"
"10794","1000","8"
"10795","1404","8"
"10796","5417","8"
"10797","3644","8"
"10798","627","8"
"10799","1000","8"
"14546","5631","8"
"10801","186","8"
"10802","1000","8"
"10803","553","8"
"10804","627","8"
"10805","1000","8"
"10806","343","8"
"10807","1000","8"
"16582","1000","8"
"10809","1000","8"
"10811","5495","8"
"16580","18315","8"
"10813","342","8"
"10815","257","8"
"10816","1159","8"
"10817","6093","8"
"10818","6092","8"
"10819","1240","8"
"10820","1174","8"
"10821","42","8"
"10822","1000","8"
"16579","1000","8"
"10824","9081","8"
"10825","1605","8"
"10826","6580","8"
"10827","1284","8"
"10828","1295","8"
"10830","1000","8"
"14195","1000","8"
"10832","1000","8"
"10833","1000","8"
"10834","1174","8"
"10835","10935","8"
"10836","3931","8"
"10837","1000","8"
"10838","1000","8"
"10839","6149","8"
"10840","1000","8"
"10841","58","8"
"10842","1000","8"
"10843","3700","8"
"10845","3766","8"
"10846","4769","8"
"10847","1000","8"
"10849","6098","8"
"16196","3294","8"
"10851","1698","8"
"10852","3450","8"
"10853","3798","8"
"10854","3333","8"
"10855","961","8"
"10856","392","8"
"14149","1000","8"
"10859","351","8"
"10860","18315","8"
"10861","5592","8"
"10862","11717","8"
"10863","1000","8"
"10864","1000","8"
"10865","1000","8"
"10866","1000","8"
"10867","6165","8"
"10868","1000","8"
"16740","1000","8"
"10870","8795","8"
"10871","1000","8"
"10872","1000","8"
"10873","3852","8"
"10874","6005","8"
"10877","657","8"
"10878","1000","8"
"10879","1000","8"
"10880","5931","8"
"10881","3096","8"
"14289","1000","8"
"10884","6984","8"
"14399","4884","8"
"10886","3795","8"
"10887","1000","8"
"10888","1189","8"
"10889","5375","8"
"10890","12252","8"
"10891","1000","8"
"10892","1000","8"
"13449","6579","8"
"10894","693","8"
"10895","15902","8"
"10896","1000","8"
"10897","1998","8"
"10898","6037","8"
"10899","258","8"
"14321","1000","8"
"10901","4123","8"
"10902","497","8"
"10903","6187","8"
"10904","5996","8"
"10905","1159","8"
"10906","6642","8"
"10907","3689","8"
"16214","1000","8"
"16647","1288","8"
"10910","1000","8"
"10911","3333","8"
"10913","1422","8"
"10914","1000","8"
"10915","3669","8"
"10916","1000","8"
"10917","4850","8"
"10920","3671","8"
"10921","3796","8"
"14262","8387","8"
"10923","1000","8"
"10924","1000","8"
"10925","1000","8"
"10926","1000","8"
"14251","13892","8"
"10928","1000","8"
"10929","10930","8"
"10930","974","8"
"10931","1000","8"
"10932","1332","8"
"10933","1000","8"
"10938","11212","8"
"10939","6097","8"
"10940","3797","8"
"10941","4038","8"
"10942","1000","8"
"10943","1000","8"
"10944","1000","8"
"10945","5446","8"
"10946","4214","8"
"10947","1030","9"
"10948","6008","8"
"10949","1000","8"
"10951","16009","8"
"10952","19346","8"
"16208","6091","8"
"10954","12293","8"
"10955","1000","8"
"10956","3425","8"
"10957","6118","8"
"10958","429","8"
"10959","242","8"
"10960","6165","8"
"10961","6192","8"
"10964","3732","8"
"10966","534","8"
"14276","1000","8"
"10968","693","8"
"10969","1000","8"
"10970","3717","8"
"10971","1317","8"
"10972","2580","8"
"10973","6059","8"
"10974","2271","8"
"11899","1000","8"
"10976","1000","8"
"10977","1261","8"
"10978","16030","8"
"10979","2388","8"
"10980","8898","8"
"10981","8820","8"
"10982","580","8"
"10984","1284","8"
"10985","6030","8"
"16172","6037","8"
"10988","3737","8"
"10989","4528","8"
"10991","1627","8"
"10992","725","8"
"10993","6089","8"
"10994","6543","8"
"10995","8759","8"
"10996","6068","8"
"10997","1918","8"
"10998","1000","8"
"10999","6098","8"
"11000","3624","8"
"11001","6319","8"
"11002","6102","8"
"11003","1000","8"
"11005","7722","8"
"11006","6215","8"
"11007","1014","8"
"11008","1000","8"
"11009","4896","8"
"11012","738","8"
"11013","2545","8"
"11014","6192","8"
"11015","791","8"
"11016","5631","8"
"11017","6149","8"
"11018","131","8"
"14492","1000","8"
"11021","1464","8"
"11023","6368","8"
"14218","10605","8"
"11026","1000","8"
"11027","3423","8"
"11028","5202","8"
"16577","1000","8"
"11030","1000","8"
"11031","1159","8"
"11032","627","8"
"17102","1664","8"
"11034","1000","8"
"11035","1000","8"
"11036","1284","8"
"11037","2132","8"
"11038","393","8"
"11039","1000","8"
"11040","18315","8"
"11041","15004","8"
"11042","10798","8"
"11044","6104","8"
"11045","6098","8"
"11047","4932","8"
"11048","2852","8"
"11052","2145","8"
"16303","3294","8"
"11054","705","8"
"11055","3710","8"
"11056","705","8"
"11057","705","8"
"11058","3737","8"
"11060","8214","8"
"11061","3665","8"
"11062","1000","8"
"11063","414","8"
"11064","9921","8"
"11065","3837","8"
"11066","15902","8"
"11067","1312","8"
"11070","1000","8"
"11072","1000","8"
"11073","1000","8"
"11074","961","8"
"11075","1000","8"
"11078","6104","8"
"11079","1701","8"
"11080","1189","8"
"11081","2058","8"
"11082","6037","8"
"11083","1045","9"
"11084","1000","8"
"16542","2014","8"
"11088","1000","8"
"11089","3786","8"
"11090","3255","8"
"11091","554","8"
"11092","705","8"
"11093","1000","8"
"16302","1000","8"
"11096","705","8"
"11097","3737","8"
"11099","6189","8"
"11100","1000","8"
"11101","1000","8"
"11102","1000","8"
"11103","1000","8"
"11104","1000","8"
"11105","1174","8"
"11106","3931","8"
"11107","852","8"
"11108","1000","8"
"11109","1000","8"
"11110","627","8"
"11111","1000","8"
"11112","10149","8"
"11113","1000","8"
"11114","11503","8"
"11115","3957","8"
"11116","1000","8"
"11117","1000","8"
"11118","1000","8"
"11119","6165","8"
"11120","1000","8"
"11121","18314","8"
"14265","4048","8"
"11123","1000","8"
"11124","1422","8"
"11125","1000","8"
"11126","1000","8"
"11127","9765","8"
"11128","1000","8"
"11129","1000","8"
"11130","1000","8"
"11131","1000","8"
"11132","9870","8"
"11133","6040","8"
"11134","1563","8"
"11135","343","8"
"11136","6149","8"
"11137","1000","8"
"11138","6190","8"
"11139","1000","8"
"11141","2858","8"
"11142","1000","8"
"11143","1000","8"
"11144","1000","8"
"11145","18317","8"
"11146","6112","8"
"11147","4531","8"
"11148","1000","8"
"11149","4214","8"
"11150","3850","8"
"11151","1000","8"
"11152","5097","8"
"11153","1918","8"
"11154","1000","8"
"11155","8547","8"
"11156","6224","8"
"11157","3704","8"
"11159","1000","8"
"11161","1000","8"
"11162","3799","8"
"11163","1000","8"
"11164","1000","8"
"11165","1000","8"
"11166","2724","8"
"11167","15147","8"
"11168","11740","8"
"11169","1543","8"
"11172","1000","8"
"11173","1464","8"
"11174","1000","8"
"11175","5079","8"
"11176","1000","8"
"11177","3830","8"
"11178","74","8"
"11179","1000","8"
"11180","1000","8"
"11181","8411","8"
"16203","1000","8"
"11183","1000","8"
"11184","1174","8"
"11683","1000","8"
"11186","2250","8"
"11187","1000","8"
"14230","1000","8"
"14526","1000","8"
"11190","1000","8"
"14253","1000","8"
"11192","1000","8"
"16626","10188","8"
"11195","7250","8"
"11196","1000","8"
"11197","3722","8"
"11198","372","8"
"11199","1000","8"
"11200","2136","8"
"11201","2974","8"
"16969","1984","8"
"11203","1000","8"
"11205","3739","8"
"14541","819","8"
"11208","3737","8"
"16202","9098","8"
"11210","1000","8"
"11211","3344","8"
"11212","1464","8"
"11213","11212","8"
"11214","8789","8"
"11216","2858","8"
"11217","1000","8"
"11218","581","8"
"11219","1174","8"
"11220","3731","8"
"16638","1000","8"
"11222","1000","8"
"11223","1000","8"
"11225","1000","8"
"11226","1000","8"
"11227","304","8"
"16301","1000","8"
"13064","1000","8"
"14229","1000","8"
"11231","1668","8"
"11232","6091","8"
"11235","1000","8"
"18686","2351","8"
"11237","1174","8"
"11238","3012","8"
"11239","9243","8"
"11240","1000","8"
"14117","1000","8"
"11242","1000","8"
"11243","1000","8"
"11244","1284","8"
"11246","6728","8"
"11247","1254","8"
"17101","1000","8"
"11249","1000","8"
"11250","3748","8"
"11251","6215","8"
"14153","1380","8"
"11253","6092","8"
"11254","1000","8"
"11255","1000","8"
"11256","1555","8"
"13408","11194","8"
"11258","1000","8"
"11259","1000","8"
"11260","6038","8"
"11261","6091","8"
"11262","1000","8"
"11263","2145","8"
"11264","1000","8"
"11265","966","8"
"11266","1000","8"
"11267","2272","8"
"11268","1000","8"
"11269","14559","8"
"11270","1000","8"
"11271","1000","8"
"11272","1000","8"
"11273","1000","8"
"11274","1000","8"
"11275","1000","8"
"14261","4685","8"
"11277","535","8"
"11278","1000","8"
"11279","1000","8"
"11280","627","8"
"11281","3766","8"
"11282","1000","8"
"11283","1000","8"
"11284","6086","8"
"11285","3170","8"
"11286","1000","8"
"11287","18314","8"
"11288","1000","8"
"11289","1000","8"
"11290","11306","8"
"11291","1000","8"
"11293","1000","8"
"11294","1000","8"
"11295","12293","8"
"11296","6101","8"
"11297","1000","8"
"11802","1000","8"
"11299","1000","8"
"11300","1000","8"
"11301","1000","8"
"11302","1000","8"
"11303","3924","8"
"18664","18665","8"
"11305","1262","8"
"11306","10935","8"
"14102","535","8"
"11309","497","8"
"14532","1000","8"
"11311","1959","8"
"11312","1000","8"
"17396","1000","8"
"11314","1000","8"
"11316","1000","8"
"17872","1422","8"
"11319","8582","8"
"11320","1000","8"
"16581","1000","8"
"11322","1000","8"
"11323","1000","8"
"11324","14619","8"
"11325","1000","8"
"11326","2646","8"
"14213","6053","8"
"11328","1000","8"
"11330","3655","8"
"11331","3795","8"
"11332","1000","8"
"11333","1687","8"
"14248","1856","8"
"11335","6038","8"
"11336","4676","8"
"11337","2964","8"
"11338","8713","8"
"11339","1000","8"
"11340","1000","8"
"11342","2838","8"
"11343","10983","8"
"11345","1000","8"
