"movie_id","abstract"
"19508","\"Historias de San Valentín\" es una comedia romántica de enredo que cuenta cómo la vida de diez personas se cruzan en cinco historias durante el día de San Valentín en las calles de Los Ángeles. "
"30835","“I'm here” es un cortometraje a cargo del director Spike Jonze. A lo largo de los 30 minutos que dura se cuenta la historia de amor entre Sheldon y Francesca, dos robots afincados en los Los Ángeles. El corto se difunde exclusivamente por internet. Cada día, 5.000 espectadores pordrán disfrutar del cortometraje íntegro a través de la página web www.imheremovie.com."
"25443","Flora, a sus 72 años, lleva toda la vida en el pueblo a cargo de sus familiares más ancianos y de sus tres sobrinas huérfanas. Al crecer éstas, Flora teme que nadie se ocupe de ella durante su vejez.  "
"21494","Biografía de Sofía Tolstói, esposa y musa del legendario Leo Tolstói. Después de casi cincuenta años de matrimonio, Sofía se enfrentará a los nuevos ideales de Leo, que renuncia a todo lo que tiene en favor de la pobreza, el vegetarismo y el celibato. En este contexto aparece Valentín, el nuevo ayudante de Tolstói, que se mueve entre la herida Sofía y los intereses de Leo y su discípulo Chertkov."
"21176","Cuando se avista un OVNI se considera la Primera Fase. Si se descubren evidencias, se habla de una Segunda Fase. Si se produce contacto con extraterrestres, se trata de la Tercera fase. El siguiente nivel, la abducción, es la llamada Cuarta fase."
"31111","Un chico de la calle se gana la vida cantando tangos en los trenes de la Estación Central de Buenos Aires. Allí conoce a Pelu, joven prostituta que también trabaja en la Estación, de la que se enamora inmediatamente y a la que intenta rescatar de la mafia que la explota. Este hecho lo enfrenta con Rengo, jefe mafioso aliado con la policía, que intentará acabar con el muchacho y alejarlo de Pelu."
"30964","Martín es un director de cine argentino, afincado en Madrid desde hace tiempo. Su ex-mujer le llama desde Buenos Aires para que se haga cargo de Hache, su hijo adolescente. Éste ha sufrido una sobredosis durante un concierto y todos lo interpretan como un intento de suicidio. Hache no estudia ni trabaja, pero va a conocer mejor a su padre, a su amante Alicia y Dante, el extrabagante amigo actor."
"31083","Rafael piensa que las cosas deberían irle mejor: dedica todo el día a su restaurante, está divorciado, ve muy poco a su hija, no tiene amigos y elude comprometerse con su novia. Además, hace mucho que no visita a su madre, internada en un geriátrico porque sufre Alzheimer. Todo empieza a cambiar cuando su padre quiere cumplir el viejo sueño de su madre: casarse por la Iglesia."
"31091","Valentín de nueve años, es un niño que sueña con ser astronauta. Vive con su abuela en un piso humilde desde que su madre se fue y su estúpido padre no se ocupa de él. El pobre Valentín añora a su madre y cuando su padre trae a su nueva novia, Leticia, nace una fuerte conexión entre ambos. Mientras, la abuela enfermará y Valentín intentará solucionar todos los problemas de su familia."
"11148","Alex es una adolescente de 15 años que esconde un secreto. Poco tiempo después de su nacimiento sus padres decidieron instalarse en una cabaña aislada en las afueras de Piriápolis. La historia comienza con la llegada de una pareja de amigos que vienen desde Buenos Aires con su hijo adolescente Álvaro. \
"
"31115","Un ensayo testimonial sobre las potencialidades con que cuenta Argentina para enfrentar su reconstrucción. Emotivos testimonios de técnicos, trabajadores y científicos, hacen memoria sobre lo que fueron capaces de hacer y señalan las contradicciones: un país muy rico con un avanzado desarrollo científico, que tiene manchones de pobreza y no logra detener la fuga de cerebros."
"18949"," \"Nueve Reinas\" comienza una madrugada y termina a la mañana del día siguiente. Juan y Marcos, sus protagonistas, son dos estafadores de poca monta que se conocen casualmente una madrugada. En esas 24 horas van a vivir la experiencia de sus vidas. De ser completos desconocidos pasarán a asociarse para una gran estafa, en la que intentarán vender las Nueve Reinas, unas estampitas de gran valor."
"16184","Ambientada en Los Ángeles en 1962, en el punto álgido de la crisis de los misiles cubanos, A single man es la historia de George Falconer [Colin Firth], un profesor universitario británico de 52 años que lucha por encontrarle sentido a su vida tras la muerte de su compañero sentimental de muchos años, Jim [Matthew Goode]."
"31290","Impulsado por un deseo de aventura y las ganas de reencontrarse, un grupo de amigos se lanzan a hacer una escalada, una vía ferrata en alta montaña. Para Chloé, Guillaume, Fred, Karine y Loïc, el vértigo de las cumbres y de sentimientos escondidos rápidamente les complica el viaje ; por otra parte, descubren con terror que no están solos… La expedición rápidamente se convierte en una pesadilla."
"19516","Arthur está muy contento porque esta noche es el final del décimo ciclo de la luna y por fin podrá regresar a la tierra de los Minimoys y reencontrarse con la princesa Selenia. En la aldea de los Minimoy han preparado un enorme banquete en su honor y la pequeña princesa se ha puesto su vestido de pétalos de rosa para la ocasión."
"12968","El columnista Steve Lopez (Robert Downey Jr) ha llegado a un punto muerto. El periódico está en crisis, su matrimonio con otra periodista se ha roto, y no recuerda lo que tanto le apasionaba de su trabajo. Un buen día, mientras cruza el barrio de Skid Row, en Los Ángeles, ve a Nathaniel Ayers (Jamie Foxx), un misterioso y desaliñado personaje que toca un violín de dos cuerdas con toda su alma."
"19511","Percy Jackson es un auténtico imán para los desastres y tiene problemas en el instituto. Estamos en el siglo XXI pero los dioses del Olimpo parecen haberse escapado de las páginas del libro de texto de Percy sobre mitología griega para colarse en su vida. Éste se ha enterado de que su verdadero padre es Poseidón, dios del mar, lo que significa que el es un semidiós -mitad ser humano, mitad dios."
"11324","Verano de 1954. Los agentes del FBI Daniels y Aule son destinados a una remota isla de la bahía de Boston para investigar la desaparición de una peligrosa asesina recluida en el hospital psiquiátrico Ashecliffe, un centro penitenciario dirigido por el siniestro doctor Cawley. Pronto descubrirán que el centro guarda muchos secretos, y que la isla esconde algo más peligroso que los pacientes..."
"3902","Dylan cambió la cara de la música popular en los años 60 y continúa influenciando hoy en día a poetas, músicos, letristas y la cultura general. Tomando como inspiración su carrera en constante cambio, \"I'm Not There\" es un entretejido de una serie de historias en la América de los años 60 y 70."
"27323","\"Amores locos\" es una historia de amor, extrema y poco frecuente. Julia, una joven cuidadora del Museo del Prado, está convencida de que ella aparece en una pintura flamenca que figura en la sala en que trabaja, junto a un hombre que dice es su amante. "
"19106","Al límite se centra en un investigador policial, Thomas Craven (Mel Gibson) cuya hija Emma (Bojana Novakovic) es asesinada. Tras esta trágica pérdida, decide implicarse en la investigación y descubre un sistema corrupto que ha acabado con la vida de la persona a la que más quería."
"18399","Malik El Djebena, analfabeto y de origen árabe, es condenado a 6 años de prisión. Al llegar a la cárcel, completamente solo, parece más joven y frágil que los demás presos. Tiene 19 años. Arrinconado por el cabecilla de la banda de corsos que domina la prisión, le encomiendan una serie de “misiones” que debe cumplir para hacerse más fuerte y ganarse la confianza del líder."
"18937","En el año 2019 casi todos los habitantes del planeta han sido infectados por una misteriosa plaga que los ha transformado en vampiros. Los humanos están en peligro de extinción, son ciudadanos de segunda, y se ven obligados a vivir recluidos, escondiéndose para escapar de los vampiros que se dedican a cazarlos o a criarlos en granjas donde están a punto de causar su completa extinción."
"7980","Cuenta la historia de Susie Salmon, una niña de 14 años que ha sido brutalmente violada, asesinada y descuartizada una fría tarde de invierno cuando volvía del colegio. Desde el cielo observa a todos aquellos a los que dejó en la Tierra: su familia, deshecha desde el asesinato, sus compañeros y amigos, sus vecinos(entre ellos su asesino)y cómo van evolucionando sus vidas tras el trágico asesinato."
"22364","Es 1961 y Jenny (Carey Mulligan), una atractiva y brillante chica de 16 años, a punto de convertirse en mujer, sueña con una existencia bohemia con aroma a tabaco Gauloise, mientras canta canciones de Juliette Greco en su habitación de Twickenham. Asfixiada por el tedio de la rutina propia de la adolescencia, Jenny está impaciente por dar el salto a su vida adulta."
"26141","Sahara francés, 1933. Bill Lancaster, famoso piloto inglés ha desaparecido en el desierto durante un intento de récord de travesía entre Londres y el Cabo. Su esposa, la aventurera y aviadora Marie Vallières de Beaumont tiene una única obsesión: encontrarlo. Al sobrevolar el Teneré, la joven mujer es obligada a aterrizar con su biplano cerca de un puesto avanzado de meharistas franceses."
"10313","Con una mirada cómica a hechos reales que son casi imposibles de creer por lo extraño que resultan, un reportero descubre una división secreta de las fuerzas armadas americanas, cuando acompaña a un enigmático miembro de las Fuerzas Especiales en una sorprendente misión."
"25450","Eduardo (Leonardo Sbaraglia), gerente de una compañía de seguros, está bajo presión, por eso sale a correr. Lo hace, en especial, cuando está a punto de estallar. Un día, de regreso de un viaje de negocios que ha sido un fracaso, conoce en el aeropuerto a Raimundo, un hombre misterioso que se presenta como un amigo y un benefactor, y lo anima a cambiar de vida, a ser libre."
"24452","Bad Blake es un cantante de música country destrozado y con una dura vida que ha pasado por demasiados matrimonios, demasiados años en la carretera y en demasiada bebida. Bad no puede evitar buscar la salvación con ayuda de Jean, una periodista que descubre al verdadero hombre detrás del músico. Mientras lucha por su redención, Bad aprende por las malas lo dura que puede ser la vida de un hombre."
"22764","Emocionante desenlace de la trilogía Millennium. Tras el agónico final de \"la chica que soñaba con una cerilla y un bidón de gasolina\", puede que Lisbeth haya sobrevivido a ser enterrada viva, pero sus problemas están lejos de haber acabado. Acusada de triple asesinato, fuerzas poderosas intentan silenciarla para siempre. Mientras, Michael escarba en su oscuro pasado y pronto encuentra sus huellas"
"10800","Zoe es una niña que cree en cuentos de hadas. No por ingenua, sino porque le gustan los cuentos de hadas. Por eso, para ayudar a su tío Lord Arnold a deshacerse de un terrible dragón, Zoe decide que tiene que encontrar a los héroes apropiados. Cuando conoce a Gwizdo y Lian-Chu, una pareja del tres al cuarto, irresponsables cazadores de dragones, decide que va a creer en ellos de todas maneras. "
"21469","En la época de Brezhnev, Andrei Filipov era el mejor director de orquesta de la Unión Soviética y dirigía la célebre Orquesta del Bolshoi. Pero en plena gloria, tras renunciar a separarse de sus músicos judíos, entre los que estaba su mejor amigo Sacha, fue despedido. Treinta años después, sigue trabajando en el Bolshoi, pero ahora…. como limpiador."
"16156","Como en un cuento de hadas, Waris Dirie, nacida en Somalia entre pastores nómadas, se convirtió en una de las modelos más solicitadas de la época. Recorrió un camino fascinante hasta pisar las pasarelas más famosas y ser portada de las mejores revistas de moda."
"23359","John, de clase obrera en sus orígenes, había conseguido finalmente saborear el éxito en el mundo empresarial americano. Apoyado por su bella esposa Aileen y sus tres hijos, John inicia su carrera hacia el éxito. Pero una enfermedad incurable diagnosticada a dos de sus hijos frena sus despegue. John se asocia con el Dr. Stonehill, científico brillante poco apreciado y anticonvencional."
"13546","El deseo de un agente del gobierno de brillar más allá de lo que las sombras de su profesión le permiten se hace ralidad cuando se ve emparejado con un nuevo compañero de peripecias: Wax. Mientras ambos se abren paso por París en una misión de paz antiterrorista, nuestro joven agente descubre que las armas más mortíferas son las que más nos gustan."
"12289","En la China del s.II d.C. el temible Cao Cao convence al emperador Xian Di para enfrentarse a los Reinos de Xu y Wu, con el pretexto de unificar China por el bienestar del Imperio Han. Ambos reinos amenazados luchan juntos contra el casi millón de soldados del ejercito de Cao Cao y obtienen una primera victoria. Aunque el destino de China se decidirá en la Batalla del Acantilado Rojo."
"20687","Cuando su plan vital, impecablemente planeado, comienza a desenmarañarse, la aspirante a editora Ryden Malby se pregunta si alguna vez estará a la altura de sus propias expectativas. RECIÉN GRADUADA es una mirada irónica y sincera a la vida después de la universidad. Con un poco de ayuda de la protectora familia, de cuyo cálido círculo trata de escapar, aprenderá el significado real del éxito."
"28752","Cuando una banda de chicos indisciplinados que se resisten a cualquier muestra de autoridad empiezan a estar fuera de control, los adultos de Timpellbach deciden abandonar la ciudad para darles una lección. Una ciudad sin padres! No es una mala noticia para todo el mundo. Dos bandas de chavales se enfrentan para conseguir el control del lugar. Cuidarse a sí mismos es más duro de lo que pensaban..."
"10191","Ambientada en el mítico mundo de los rudos vikingos y los dragones salvajes, y basada en el libro de Cressida Cowell, esta comedia de acción narra la historia de Hiccup, un vikingo adolescente que no encaja exactamente en la antiquísima reputación de su tribu como matadores de dragones. El mundo de Hiccup se trastoca al encontrar a un dragón que le desafía a él y a sus compañeros vikingos."
"31269","Tres amigos del instituto que llevan tiempo sin verse deciden pasar un fin de semana en un hotel de montaña en el que estuvieron 20 años antes y del que guardan un recuerdo inolvidable. Cuando llegan al lugar se dan cuenta de que nada es como recordaban, pero todo cambia cuando deciden probar el jacuzzi y descubren que es una máquina del tiempo que los transporta hasta los años 80."
"23283","Un padre, una madre y sus tres hijos viven a las afueras de una ciudad. Su casa está rodeada por un alto muro. Los niños nunca han salido de allí. Su educación, sus aficiones, sus diversiones, su aburrimiento, su estado físico... todo se ajusta al modelo impuesto por los padres, sin ninguna huella del mundo exterior."
"21290","John Tyree es un joven soldado de permiso que se enamora de Savannah Curtis, una universitaria idealista. Durante los siguientes 7 años, la pareja es separada por culpa de las, cada vez más frecuentes y peligrosas misiones de John en el ejercito. Aunque sólo se puedan ver esporádicamente, mantienen el contacto a través una constante correspondencia romántica que tendrá fatales consecuencias."
"11439","Cuando un escritor acepta terminar las memorias del antiguo primer ministro ADAM LANG, su agente le asegura que se trata de la oportunidad de su vida. Pero el proyecto parece condenado desde un primer momento, empezando por el hecho de que su predecesor en el mismo, que llevaba muchos años como ayudante de Lang, muriera en un desgraciado accidente. "
"25440","En el barrio privado de \"Altos de la Cascada\" la vida transcurre idílica como siempre, entre casas que imitan mansiones con grandes jardines y piscinas climatizadas. Separado de la realidad por muros y cámaras que todo lo vigilan, los Altos es una burbuja perfecta en un país erizado de espinas. Una mañana tiene lugar un descubrimiento macabro: tres cadáveres aparecen flotando en una piscina. "
"21920","Christine ha pasado la mayor parte de su vida en una silla de ruedas. Para escapar de su aislamiento, emprende un viaje a Lourdes, el legendario lugar de peregrinaje en el corazón de los Pirineos. Una mañana, se despierta aparentemente curada por un milagro. El jefe del grupo de peregrinos, un seductor voluntario de la Orden de Malta, empieza a interesarse en ella."
"31565","Julián es un famoso fotógrafo que ha llegado a los 40 años, cansado, abandonado a su propia tristeza y soledad. Le acaban de descubrir un cáncer que va minando sus fuerzas y quitándole toda esperanza. Pero Julián tieneun sueño, una visión que cambiará su vida. Sueña con una foto que nunca ha tomado. Se aventura a ese Lugar Lejano, y encuentra la foto, una mujer y un extraño accidente."
"19820","Nicolas vive feliz, querido por sus padres, una pandilla de amiguetes con los que se lo pasa bomba… no quiere que las cosas cambien… Pero un buen día, Nicolas oye una conversación entre sus padres por la que entiende que su madre está embarazada. Le entra tal terror que se imagina lo peor: le va a caer encima un hermanito que acaparará todos los cuidados de sus padres."
"16176","Zinos, el joven dueño de un restaurante, está de mala suerte. Su novia Nadine se ha mudado a Shanghai por trabajo, tiene una hernia discal y sus clientes habituales le han abandonado desde que contrató a un nuevo cocinero."
"26762","Nanny McPhee da un salto en el tiempo y se presenta en la puerta de una joven madre desquiciada que intenta llevar la granja familiar mientras su marido está en la guerra. Nanny McPhee no tarda en descubrir que los hijos de la Sra. Green también libran una dura batalla contra dos insoportables primos que rehúsan irse. Nanny McPhee usa su magia para enseñar a los traviesos niños nuevas lecciones."
"7353","Los Taylor son la viva imagen de la familia americana triunfadora: Charles es un profesor numerario camino de devenir rector de universidad; su hijo, Michael, es un célebre novelista romántico; la hija, Ryne, está a punto de ingresar en una prestigiosa universidad de derecho; y el día en que les conocemos, la matriarca, Lisa, va a licenciarse en la universidad, décadas después de haber abandonado."
"27137","Milo Boyd, un caza recompensas venido a menos, obtiene el trabajo de sus sueños al serle asignada la búsqueda de su ex mujer, la reportera Nicole Hurly, que se ha saltado su libertad condicional."
"10315","El protagonista es un zorro, Mr. Fox, que debe eludir a unos granjeros. "
"23165","Kirk es un tipo normal y corriente que trabaja de guardia de seguridad en el aeropuerto. Su vida cambiará el día que Molly, una rubia impresionante, se fije en él. Ni el propio Kirk puede creerlo, y deberá encontrar la manera de hacer que esta relación funcione. "
"19937","El barrio de Ajami, en Jaffa, Israel, es una amalgama de culturas y de puntos de vista enfrentados entre judíos, musulmanes y cristianos."
"32228","Lurgan, Irlanda del Norte, 1975. Una guerra civil de bajo nivel se ha ido gestando. Con el IRA que apunta a legitimistas británicos y la Fuerza de Voluntarios legitimista del Ulster, que exige la venganza contra Católicos y que ellos consideran militantes republicanos."
"8939","Al terminar el servicio naval, el Asa regresa a las estepas de Kazakh donde su hermana y el marido de esta, que es pastor, viven como nómadas. Ansioso por empezar su nueva vida, Asa tiene que casarse antes de poder ser pastor. La única esperanza que tiene Asa para contraer matrimonio, en la poco poblada estepa, es con Tulpan, la hija de una familia de pastores. Asa luchará por sus sueños."
"32673","Madre Amadísima es una emotiva historia sobre la vida de Alfredito, un homosexual nacido en 1952. Una conversación de Alfredito con su Virgen a la que viste para la procesión nos muestra las experiencias del personaje. La ternura, la marginación, el humor, el amor a la madre y a la Virgen, el despertar sexual, la droga, la religión, la soledad o la amistad, van dándose la mano en este relato."
"81","En origen serie manga de 7 entregas firmadas por Miyazaki, que la lleva al cine en 1984. En la historia, que narra el combate de una princesa que vive en un planeta consumido por la industria, encontramos dos elementos que se repetirán en sus películas a partir de este momento: el pacifismo y la obsesión por la ecología. “Nausicaä del Valle del Viento” es la primera película de Studio Ghibli."
"769","Fascinado por el mundo de poder, honor y respeto que rodea a la mafia, Henry Hill abandona la escuela a los 13 años para poder formar parte de la organización. Empezará como chico de los recados, pero poco se irá ganando la confianza de los miembros, hasta llegar a ser uno de ellos. La película está basada en una historia real. "
"680","Jules y Vincent son dos asesinos a sueldo que trabajan para Marsellus Wallace. Antes de realizar uno de sus \"trabajos\", Vincent le confiesa a Jules que Marsellus le ha pedido que cuide de su novia, Mia. Comienzan a hablar sobre lo peligroso de sobrepasarse con la novia del jefe, pero llega la hora de trabajar y ambos deben ponerse en faena. Su misión: recuperar un misterioso maletín. "
"14","Lester Burnham, un cuarentón en crisis, cansado de su trabajo, de su matrimonio y de su vida, que despierta de su letargo cuando conoce a la amiga de su hija, a la que intentará impresionar a toda costa."
"194","Amelie no es una chica como las demás. Ha visto a su pez de colores deslizarse hacia las alcantarillas municipales, a su madre morir en la plaza de Notre-Dame y a su padre dedicar todo su afecto a un gnomo de jardín. Ha suplido su falta de cariño con imaginación, y ha descubierto su objetivo: arreglar la vida de los demás. Pero qué pasa con su propia felicidad?"
"1727","hgjhgjhgjhgjhgj"
"34086","Hideo es un hombre de mediana edad residente en Tokio. Su muñeca hinchable es su única compañía: vive con ella, le habla, le hace el amor cada día al volver del trabajo... pero todo cambia cuando ella se vuelve humana, y quiere decubrir el mundo que hay fuera. Allí aprenderá qué significa \"estar viva\" y qué es el amor. "
"16183","El pequeño Nemo, a pie de las vías, debe decidir si quedarse con su padre o irse con su madre. Esta decisión afectará al resto de su vida.\"Las vidas posibles de Mr. Nobody\" habla, a través de la historia fantástica de Nemo, de la dificultad de elegir, de cómo escoger un camino significa sacrificar otros, y qué pasaría si pudiéramos vivir todas nuestras vidas posibles. "
"23236","Kick-Ass se centra en Dave Lizewski, un estudiante de instituto aficionado a los cómics que pasa desapercibido para todos. De ahí saca la idea de convertirse en un superhéroe, aunque no tiene superpoderes y tampoco se ha estado entrenando."
"33872","Drama que cuenta la relación entre un viejo marinero (Domingo), y un joven con problemas de adaptación (Pau). Ambos se conocerán en una residencia geriátrica, y a pesar de la diferencia de edad, se convertirán en grandes compañeros de viaje. Con la ayuda de Pau y de su nieta Clara, Domingo escapará de la residencia. Los personajes se encontrarán con hechos que cambiarán su existencia. "
"33880","Pablo Domínguez era un sacerdote que sabía que iba a morir joven y deseaba hacerlo en la montaña, entregando su vida a Dios. Era conocido y querido por muchísimas personas, que han dejado constancia de ello después de su muerte. Este documental muestra la huella que un buen sacerdote (alegre, humilde, generoso) puede dejar en los demás. "
"21218","Leo ha creado una exitosa web. Su esposa Ellen es una reconocida cirujana. Viven en Nueva York y tienen una hija de ocho años que pasa la mayor parte del tiempo con su niñera filipina. Un viaje de negocios de Leo a Tailandia dará pie a una serie de reacciones en cadena de consecuencias dramáticas para todos. "
"18653","Dos años han pasado desde que Carrie diera el sí, quiero, y las cuatro amigas se encuentran inmersas -e incómodas- en los papeles tradicionales del matrimonio y la maternidad. En este contexto, Carrie, Samantha, Miranda y Charlotte  realizarán un viaje para olvidarse de todo y pasárselo en grande: el lujoso y soleado Abu Dhabi. "
"5178","Lucas es un joven mendigo que vive bajo el puente de Brooklyn. Tras su fallido intento de suicidio, comparte habitación de hospital con Jacques, el malhumorado y colérico propietario de un bar. Éste acabará contratando a Lucas como  ayudante,  imponiéndole sus estrictas normas, entre ellas nada de mujeres. Su amistad se pondrá a prueba cuando la joven April entre en el bar pidiendo ayuda. "
"32991","Película de animación basada en el videojuego del mismo nombre, inspirada en \"El Infierno\", la primera parte de la Divina Comedia de Dante. En ella, Dante se enfrentará a las fuerzas del mal para salvar a su amada Beatriz de las garras de Lucifer. "
"9573","Terry McCaleb es un veterano investigador del FBI que sufre un infarto mientras va tras la pista de un psicópata apodado \"el asesino del código\". Tras dos años de reposo, y después de la revelación de que su vida ha sido salvada por la muerte de alguien cuyo asesino sigue libre, McCaleb se jugará literalmente la vida para seguir la pista de este asesinato. "
"19474","Micah y Katie son una joven pareja que se muda a una nueva casa. Pronto descubren que una extraña presencia les acecha por las noches. Micah se obsesiona con el fenómeno, así que decide poner una cámara para grabar todo lo que sucede mientras ellos duermen. "
"13720","Martin es DJ Ickarus, disc-jockey y productor de electro en la cresta de la ola. Se pasa la vida de club en club, de aeropuerto en aeropuerto, acompañado de Mathilde, su manager y novia. En plena producción, Martin acaba en los servicios psiquiátricos de un hospital berlinés debido a sus excesos con las drogas. Empieza así su espiral autodestructiva, de la que le costará recuperarse. "
"33922","Dag es un director comercial neoyorkino que sale con Halley, a la que ha prometido tener ojos sólo para ella. Pero Dag es un mujeriego empedernido, y se acaba liando con la novia de su mejor amigo. A partir de aquí, lo que podría haber quedado como sólo un beso se complica, desembocando en toda una serie de situaciones comprometidas y líos amorosos. "
"12777","John y Elena, una famosa patinadora artística, son un matrimonio que lleva años viviendo separados, él en Polonia y ella en Nueva York. Están a punto de firmar el divorcio, pero John se da cuenta de que cosas extrañas están pasando alrededor de su mujer. En un mundo caótico, fuera de control, luchará por salvar sus vidas -y su amor, que parece que todavía no se ha extinguido. "
"33925","Sofía es una joven española que acaba de perder a su madre a causa de una enfermedad. Recibe una reveladora carta que su madre mandó en vida a Chile, y que le ha sido devuelta al no encontrarse el destinatario. La carta despierta en Sofía profundos interrogantes, así que decide embarcarse en la aventura de irse a Chile, al remoto pueblo de Desierto Sur, en busca de respuestas. "
"629","En el puerto de San Pedro, en Los Ángeles, se ha incendiado un barco en el que han muerto 27 personas, todas aparentemente asesinadas. Dave Kujan es el agente de aduanas que se encarga de investigar el caso, y su única fuente de información es Roger Kint, un estafador lisiado que ha sobrevivido al incendio. Kint cuenta cómo empezó todo 6 semanas antes en Nueva York, en una rueda de reconocimiento."
"21056","Jordi, un chico adolescente, y su madre, cambian de ciudad para empezar una nueva vida. Para Jordi, ésta se convertirá en un verdadero infierno una vez haya cruzado las puertas del instituto. Para escapar, deberá buscar la salida en solitario."
"238","Primera entrega de la saga dedicada a la familia Corleone: Don Vito es el jefe de una de las cinco familias mafiosas que ejercen el poder de la Cosa Nostra en el Nueva York de los años 40. El retorno de Michael, uno de los hijos, marca el inicio de este relato que habla sobre los entresijos de la mafia y sus luchas de poder.   "
"393","Tras saciar su sed de venganza con dos de los miembros de su \"lista negra\" en la primera entrega, a la Mamba Negra todavía le quedan dos enemigos más por aniquilar, y poner así fin a su misión. Además, todavía le queda el trabajo más importante: matar a Bill. "
"24","Bill ha creado un grupo de asesinas llamado Deadly Viper Assassination Squad (DiVAS). Su miembo más peligroso, la Mamba Negra, es traicionada por los demás, que la dan por muerta después de irrumpir en su boda a balazos. Sin embargo, cuatro años después ésta despierta del coma y recuerda todo lo sucedido. Ahora, su única misión en la vida es vengarse de todos ellos. "
"115","El Nota es un tipo singular, un vago cuya pasión es jugar a los bolos. Un día es confundido con el millonario Jeff Lebowsky por un par de matones, que le dan una paliza y se mean en su alfombra. El Nota encuentra entonces a Jeff Lebowsky y le pide que le pague una alfombra nueva. En vez de esto, acabará ayudándolo a buscar a su mujer desaparecida a cambio de una recompensa."
"824","En el bohemio y delirante París de principios del siglo XX, Christian, un joven escritor, y Satine, la baliarina más famosa del Moulin Rouge, se enamoran perdidamente. Pero ella es una cortesana, y parece que el amor no puede tener cabida en su mundo. Deberá escoger entre el chantaje del Duque (hacer realidad su sueño de convertirse en actriz a cambio de poseerla) o el amor verdadero de Christian."
"807","El teniente Sommerset, policía del departamento de homicidios, está a punto de retirarse. Pero antes, deberá investigar junto con David Mills, un joven y brillante policía, una serie de asesinatos cometidos por un psicópata que mata siguiendo los siete pecados capitales. "
"32230","Tras perder a su esposa Lisa, Peter descubre que ella tenía una relación con otro hombre. Movido por el dolor y los celos decide ir hasta Milán para localizar a Ralph, el amante de su esposa, y conocer toda la verdad. "
"21925","Dorian Gray es un atractivo joven que regresa a Londres después de pasar su adolescencia en el campo. Fascinado y abrumado con la actividad y la vida nocturna londinense, se obsesiona con alcanzar la eterna juventud. Así, sucederá un estraño fenómeno: será un retrato suyo el que envejecerá, haciendo palpable su degradación física y moral mientras Dorian permanece eternamente joven. "
"33969","Historia sobre el amor y la inmigración que transcurre en Valencia. María Luisa es una viuda madura que echa de menos su juventud, cuando se hacía llamar Mavi. María Luisa se enamora de Yao, un inmigrante ilegal senegalés que se gana la vida vendiendo cosas en la calle. Róber, el hijo de ésta, tiene una relación con Rachid, un peluquero marroquí.  "
"33972","La malvada Vetvix ha conquistado el planeta Dorkon y amenaza con dominar el Universo. Para poder impedirlo y salvar el mundo, Garfield y sus amigos, convertidos en superhéroes, se verán envueltos en una divertida y trepidante aventura. "
"19649","Documental que muestra la matanza de delfines que tiene lugar en Wakayama, un pequeño pueblo de Japón, que en apariencia tiene un gran respeto por estos animales. Filmado secretamente por un grupo de activistas liderado por Richard O'Barry -antiguo entrenador de delfines-, el documental nos muestra de forma directa y contundente las terribles masacres que se llevan a cabo en la localidad."
"20782","Basada en la historia de Ida Dalser, la que fuera amante de Benito Mussolini cuando éste era un ferviente activista socialista. Se casaron y tuvieron un hijo, Benito Albino. Pero al volver Mussolini de la guerra, todo cambió: se había casado de nuevo, tenía ideas fascistas, y tanto Ida como su hijo fueron repudiados y negados. "
"34868","\"Strings\" narra la historia de Hal Tara, hijo de un rey, que emprende un largo viaje para vengar la muerte de su padre. En el camino, descubrirá la verdad sobre su propio pueblo y encontrará el amor, en lo que se convertirá en un viaje de descubrimiento y realización. "
"19808","Asia es una chica de 18 años que está en el hospital, en coma. Su madre y su novio cuidan de ella. Poco a poco, iremos descubriendo las razones que la llevaron a esta situación límite: un pasado que su madre quiere ocultar, porque Asia descubrió el verdadero amor de manos de la enigmática Eloïse."
"34017","La vida de Sophie, una ilustradora de prestigio, empieza a desmoronarse cuando descubre que su marido la engaña con Mara, una compañera de trabajo. Además, empieza a tener la sensación de que la vigilan: está convencia de que Mara está intentando robarle a su marido y a sus hijos. Cada vez está más paranoica, y deberá encontrar la forma de demostrar que no son imaginaciones suyas."
"31112","\"Madres & hijas\" nos habla de la importancia del vínculo entre madres e hijos, a través de la historia de tres mujeres: Karen, que dio a su hija en adopción cuando tenía 14 años y de la que no ha vuelto a saber nada. Elizabeth, su hija, que es ahora una abogada que lucha contra sus propios problemas de familia y amor, y Lucy, que quiere adoptar a un niño."
"21221","Beth es una ejecutiva neoyorkina que ha alcanzado el éxito laboral pero que tiene mala suerte en el amor. Cuando viaja a Roma para la boda de su hermana, coge unas monedas en la Fontana di Trevi, y entonces empieza a ser perseguida por toda una legión depretendientes, como en una especie de maldición romántica. "
"34090","Parodia de las películas de suspense clásicas. Tras la trágica muerte de su esposa Lady Ira, Lord Winston regresa a la mansión Mandacrest con su nueva esposa, la cantante Claretta Castafiore. Frida, el ama de llaves, celosa de la nueva inquilina, le contará a Claretta la tragedia acontecida en Mandacrest algunos años atrás. A partir de este momento nada volverá a ser normal en la mansión. "
"27609","Marmaduke es un travieso Gran Danés que vive con la familia Winslow. Después que la familia se mude a un barrio residencial, Marmaduke se encontrará en medio de las luchas territoriales entre los perros callejeros y los que tiene pedigrí. "
